0,38,31,144,0,0,0,0,0,0,0
38,0,0,0,71,0,0,0,0,0,0
31,0,0,0,0,0,165,0,0,0,0
144,0,0,0,0,62,71,134,0,0,0
0,71,0,0,0,136,0,0,0,0,0
0,0,0,62,136,0,0,0,0,0,0
0,0,165,71,0,0,0,52,88,0,0
0,0,0,134,0,0,52,0,0,0,0
0,0,0,0,0,0,88,0,0,122,0
0,0,0,0,0,0,0,0,122,0,42
0,0,0,0,0,0,0,0,0,42,0
